ManualSearchID,ManualSearchUnitID,SourceOrdinal,InventorySourceID,SourceRecordLocator,TitleRaw,AuthorsRaw,DOIRaw,VenueRaw,YearRaw,VolumeTrackIssueRaw,PublisherRecordURLRaw,RetrievedAt,ExtractionMethod,Notes
MS-RE-2023-MAIN-0031,MSU-RE-2023-MAIN,31,SRC-RE-2023-MAIN-IEEE-TOC-HUMAN-20260814,https://ieeexplore.ieee.org/document/10260770/,Taming Cross-Tool Traceability in the Wild,Cosmina Cristina Raţiu; Christoph Mayr-Dorn; Wesley K. G. Assunção; Alexander Egyed,,2023 IEEE 31st International Requirements Engineering Conference (RE),2023,10.1109/RE57278.2023,https://ieeexplore.ieee.org/document/10260770/,2026-08-14T13:10:09.656675Z,audit_ieee_toc_html.pl offline structural extraction,Complete controlled publisher PRIMARY_TOC membership row; discovery was not executed.
MS-RE-2023-MAIN-0032,MSU-RE-2023-MAIN,32,SRC-RE-2023-MAIN-IEEE-TOC-HUMAN-20260814,https://ieeexplore.ieee.org/document/10260720/,Requirements Analysis of Variability Constraints in a Configurable Flight Software System,Chin Khor; Robyn R. Lutz,,2023 IEEE 31st International Requirements Engineering Conference (RE),2023,10.1109/RE57278.2023,https://ieeexplore.ieee.org/document/10260720/,2026-08-14T13:10:09.656675Z,audit_ieee_toc_html.pl offline structural extraction,Complete controlled publisher PRIMARY_TOC membership row; discovery was not executed.
MS-RE-2023-MAIN-0033,MSU-RE-2023-MAIN,33,SRC-RE-2023-MAIN-IEEE-TOC-HUMAN-20260814,https://ieeexplore.ieee.org/document/10260821/,Digital Design - Shaping a Sustainable Digital Future Requires a New Holistic Design Approach,Dominik Q. Birkmeier; Martina Beck,,2023 IEEE 31st International Requirements Engineering Conference (RE),2023,10.1109/RE57278.2023,https://ieeexplore.ieee.org/document/10260821/,2026-08-14T13:10:09.656675Z,audit_ieee_toc_html.pl offline structural extraction,Complete controlled publisher PRIMARY_TOC membership row; discovery was not executed.
MS-RE-2023-MAIN-0034,MSU-RE-2023-MAIN,34,SRC-RE-2023-MAIN-IEEE-TOC-HUMAN-20260814,https://ieeexplore.ieee.org/document/10260996/,Application of the Sustainability Awareness Framework in Agile Software Development,Peter Bambazek; Iris Groher; Norbert Seyff,,2023 IEEE 31st International Requirements Engineering Conference (RE),2023,10.1109/RE57278.2023,https://ieeexplore.ieee.org/document/10260996/,2026-08-14T13:10:09.656675Z,audit_ieee_toc_html.pl offline structural extraction,Complete controlled publisher PRIMARY_TOC membership row; discovery was not executed.
MS-RE-2023-MAIN-0035,MSU-RE-2023-MAIN,35,SRC-RE-2023-MAIN-IEEE-TOC-HUMAN-20260814,https://ieeexplore.ieee.org/document/10260853/,Boosting GUI Prototyping with Diffusion Models,Jialiang Wei; Anne-Lise Courbis; Thomas Lambolais; Binbin Xu; Pierre Louis Bernard; Gérard Dray,,2023 IEEE 31st International Requirements Engineering Conference (RE),2023,10.1109/RE57278.2023,https://ieeexplore.ieee.org/document/10260853/,2026-08-14T13:10:09.656675Z,audit_ieee_toc_html.pl offline structural extraction,Complete controlled publisher PRIMARY_TOC membership row; discovery was not executed.
MS-RE-2023-MAIN-0036,MSU-RE-2023-MAIN,36,SRC-RE-2023-MAIN-IEEE-TOC-HUMAN-20260814,https://ieeexplore.ieee.org/document/10260958/,Visualizations for User-supported State Space Exploration of Goal Models,Yesugen Baatartogtokh; Irene Foster; Alicia M. Grubb,,2023 IEEE 31st International Requirements Engineering Conference (RE),2023,10.1109/RE57278.2023,https://ieeexplore.ieee.org/document/10260958/,2026-08-14T13:10:09.656675Z,audit_ieee_toc_html.pl offline structural extraction,Complete controlled publisher PRIMARY_TOC membership row; discovery was not executed.
MS-RE-2023-MAIN-0037,MSU-RE-2023-MAIN,37,SRC-RE-2023-MAIN-IEEE-TOC-HUMAN-20260814,https://ieeexplore.ieee.org/document/10260787/,"Accountable Design for Individual, Societal, and Regulated Values in the UAV Domain",Agnieszka Marczak-Czajka; Jarek Nabrzyski; Jane Cleland-Huang,,2023 IEEE 31st International Requirements Engineering Conference (RE),2023,10.1109/RE57278.2023,https://ieeexplore.ieee.org/document/10260787/,2026-08-14T13:10:09.656675Z,audit_ieee_toc_html.pl offline structural extraction,Complete controlled publisher PRIMARY_TOC membership row; discovery was not executed.
MS-RE-2023-MAIN-0038,MSU-RE-2023-MAIN,38,SRC-RE-2023-MAIN-IEEE-TOC-HUMAN-20260814,https://ieeexplore.ieee.org/document/10260814/,ARCADE: A Framework for Integrated Management of Safety Assurance Information,Camilo Almendra; Carla Silva,,2023 IEEE 31st International Requirements Engineering Conference (RE),2023,10.1109/RE57278.2023,https://ieeexplore.ieee.org/document/10260814/,2026-08-14T13:10:09.656675Z,audit_ieee_toc_html.pl offline structural extraction,Complete controlled publisher PRIMARY_TOC membership row; discovery was not executed.
MS-RE-2023-MAIN-0039,MSU-RE-2023-MAIN,39,SRC-RE-2023-MAIN-IEEE-TOC-HUMAN-20260814,https://ieeexplore.ieee.org/document/10260825/,Multi-Modal Emotion Recognition for Enhanced Requirements Engineering: A Novel Approach,Ben Cheng; Chetan Arora; Xiao Liu; Thuong Hoang; Yi Wang; John Grundy,,2023 IEEE 31st International Requirements Engineering Conference (RE),2023,10.1109/RE57278.2023,https://ieeexplore.ieee.org/document/10260825/,2026-08-14T13:10:09.656675Z,audit_ieee_toc_html.pl offline structural extraction,Complete controlled publisher PRIMARY_TOC membership row; discovery was not executed.
MS-RE-2023-MAIN-0040,MSU-RE-2023-MAIN,40,SRC-RE-2023-MAIN-IEEE-TOC-HUMAN-20260814,https://ieeexplore.ieee.org/document/10260718/,Can Videos be Used to Communicate Non-functional Requirements? An Early Empirical Investigation,Sylwia Kopczyńska; Jianwei Shi,,2023 IEEE 31st International Requirements Engineering Conference (RE),2023,10.1109/RE57278.2023,https://ieeexplore.ieee.org/document/10260718/,2026-08-14T13:10:09.656675Z,audit_ieee_toc_html.pl offline structural extraction,Complete controlled publisher PRIMARY_TOC membership row; discovery was not executed.
MS-RE-2023-MAIN-0041,MSU-RE-2023-MAIN,41,SRC-RE-2023-MAIN-IEEE-TOC-HUMAN-20260814,https://ieeexplore.ieee.org/document/10260945/,Requirements Engineering Knowledge as a Foundation for a Sustainability-Aware Scrum Framework,Peter Bambazek; Iris Groher; Norbert Seyff,,2023 IEEE 31st International Requirements Engineering Conference (RE),2023,10.1109/RE57278.2023,https://ieeexplore.ieee.org/document/10260945/,2026-08-14T13:10:09.656675Z,audit_ieee_toc_html.pl offline structural extraction,Complete controlled publisher PRIMARY_TOC membership row; discovery was not executed.
MS-RE-2023-MAIN-0042,MSU-RE-2023-MAIN,42,SRC-RE-2023-MAIN-IEEE-TOC-HUMAN-20260814,https://ieeexplore.ieee.org/document/10260963/,Towards Legal Contract Formalization with Controlled Natural Language Templates,Regan Meloche; Daniel Amyot; John Mylopoulos,,2023 IEEE 31st International Requirements Engineering Conference (RE),2023,10.1109/RE57278.2023,https://ieeexplore.ieee.org/document/10260963/,2026-08-14T13:10:09.656675Z,audit_ieee_toc_html.pl offline structural extraction,Complete controlled publisher PRIMARY_TOC membership row; discovery was not executed.
MS-RE-2023-MAIN-0043,MSU-RE-2023-MAIN,43,SRC-RE-2023-MAIN-IEEE-TOC-HUMAN-20260814,https://ieeexplore.ieee.org/document/10260849/,Discovering Runtime Requirements from User Interactions: Ideas and Preliminary Studies,Tong Li; Xinran Zhang; Yiting Wang,,2023 IEEE 31st International Requirements Engineering Conference (RE),2023,10.1109/RE57278.2023,https://ieeexplore.ieee.org/document/10260849/,2026-08-14T13:10:09.656675Z,audit_ieee_toc_html.pl offline structural extraction,Complete controlled publisher PRIMARY_TOC membership row; discovery was not executed.
MS-RE-2023-MAIN-0044,MSU-RE-2023-MAIN,44,SRC-RE-2023-MAIN-IEEE-TOC-HUMAN-20260814,https://ieeexplore.ieee.org/document/10260754/,Handling Uncertainty in the Development of Conversational Assistants with RELAXed User Stories,Mariana Bonito; João Araújo; João Magalhães,,2023 IEEE 31st International Requirements Engineering Conference (RE),2023,10.1109/RE57278.2023,https://ieeexplore.ieee.org/document/10260754/,2026-08-14T13:10:09.656675Z,audit_ieee_toc_html.pl offline structural extraction,Complete controlled publisher PRIMARY_TOC membership row; discovery was not executed.
MS-RE-2023-MAIN-0045,MSU-RE-2023-MAIN,45,SRC-RE-2023-MAIN-IEEE-TOC-HUMAN-20260814,https://ieeexplore.ieee.org/document/10260964/,Inconsistency Detection in Natural Language Requirements using ChatGPT: a Preliminary Evaluation,Alessandro Fantechi; Stefania Gnesi; Lucia Passaro; Laura Semini,,2023 IEEE 31st International Requirements Engineering Conference (RE),2023,10.1109/RE57278.2023,https://ieeexplore.ieee.org/document/10260964/,2026-08-14T13:10:09.656675Z,audit_ieee_toc_html.pl offline structural extraction,Complete controlled publisher PRIMARY_TOC membership row; discovery was not executed.
MS-RE-2023-MAIN-0046,MSU-RE-2023-MAIN,46,SRC-RE-2023-MAIN-IEEE-TOC-HUMAN-20260814,https://ieeexplore.ieee.org/document/10260716/,Understanding Fairness Requirements for ML-based Software,Luciano Baresi; Chiara Criscuolo; Carlo Ghezzi,,2023 IEEE 31st International Requirements Engineering Conference (RE),2023,10.1109/RE57278.2023,https://ieeexplore.ieee.org/document/10260716/,2026-08-14T13:10:09.656675Z,audit_ieee_toc_html.pl offline structural extraction,Complete controlled publisher PRIMARY_TOC membership row; discovery was not executed.
